A1,A2,A3,B1,B2,B3,C1,C2,C3,D1,D2,D3,E1,E2,E3,F1,F2,F3,G1,G2,G3,H1,H2,H3,IRI
0.15,0.0,0.0,0.0,0.0,0.0,0.62,0.0,0.846,0.0,0.0,0.0,0.0,0.11,0.5621,0.15,0.0,0.0,0.32,0.515,0.55,0.0,0.062,0.0,4.25
0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.15,0.0,0.5,0.1,0.0,0.15,0.18,0.0,0.0,0.156,0.055,0.2,0.0,0.0,0.15,0.0,7.66
0.062,0.0,0.23,0.0,0.0,0.0,0.0,0.265,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.01,0.0,0.85,0.0,0.0,0.0,0.0,0.0,2.56
0.52,0.0,0.0,0.0,0.0,0.52,0.666,0.0,0.51,0.15,0.32,0.0,0.0,0.0,0.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.65
0.0,0.3,0.0,0.0,0.0,0.0,0.12,0.22,1.81,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,4.89
0.11,0.1,0.0,0.0,0.0,0.0,0.51,0.81,1.69,0.0,0.35,0.61,0.11,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.51,0.0,0.0,0.0,8.66
0.0,0.0,0.51,0.0,0.0,0.0,0.85,0.32,2.54,0.12,0.3,0.0,0.15,0.0,0.615,0.01,0.08,0.1,0.0,0.0,0.0,0.0,0.0,0.0,8.69
0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.66,0.78,0.0,0.12,0.0,0.0,0.145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.644,5.32
0.0,0.15,0.3,0.0,0.85,0.0,0.52,0.0,1.92,0.0,0.541,0.18,0.0,0.52,1.21,0.0,0.0,0.0,0.52,0.05,0.52,0.0,0.0,0.0,6.58
0.015,0.0,0.32,0.0,0.0,0.0,0.81,0.0,1.17,0.0,0.0,0.15,0.0,0.55,0.74,0.0,0.08,0.0,0.0,0.0,0.02,0.0,0.0,0.0,5.65
0.0,0.0,0.2,0.0,0.0,0.51,0.2,1.232,1.4,0.0,0.0,0.5,0.0,0.5665,0.1,0.01,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.656,6.85
0.12,0.0,0.15,0.0,0.0,0.0,0.37,0.44,2.01,0.0,0.55,0.562,0.36,0.78,0.85,0.0,0.0,0.0,0.15,0.0,0.63,0.0,0.0,0.0,5.45
0.0,0.0,0.2,0.0,0.0,0.0,0.495,0.0,1.26,0.0,0.51,0.145,0.0,0.4566,0.45,0.0,0.0,0.02,0.0,0.33,0.621,0.0,0.0,0.61,7.62
0.0,0.33,0.0,0.0,0.1,0.0,0.0,1.95,1.391,0.32,0.514,0.0,0.0,0.0,0.77,0.08,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,5.44
0.22,0.5,0.0,0.0,0.0,0.0,1.81,2.0415,0.48,0.0,0.7,0.0,0.51,0.0,0.0,0.15,0.0,0.0,0.33,0.0,0.0,0.0,0.0,0.0,5.55
0.0,0.0,0.0,0.0,0.0,0.0,0.32,2.041,1.18,0.0,1.02,0.0,0.0,0.0,0.0,0.0,0.0,0.064,0.0,0.15,0.0,0.0,0.0,0.0,7.11
0.0,0.0,0.0,0.0,0.0,0.77,0.0,2.64,0.0,0.52,0.51,0.0,0.0,0.0,1.36,0.15,0.0,0.0,0.0,0.0,0.51,0.0,0.0,0.0,6.58
0.15,0.155,0.0,0.0,0.6,0.0,1.3,1.16,0.36,0.0,0.0,0.0,0.0,0.0,0.47,0.0,0.0,0.0,0.0,0.0,0.52,0.0,0.0,0.0,5.25
0.0,0.0,0.0,0.0,0.0,0.0,0.51,1.031,1.27,0.45,0.0,0.0,0.62,0.0,0.25,0.0,0.0,0.0,0.01,0.05,0.5,0.0,0.0,0.0,5.63
0.0,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.51,0.0,0.85,0.0,0.0,0.45,0.63,0.0,0.0,0.0,0.045,0.0,0.51,0.0,0.0,0.0,5.12
0.63,0.5,0.0,0.0,0.0,0.0,0.85,0.84,0.99,0.0,0.1625,0.0,0.0,0.585,0.711,0.0,0.0,0.0,0.0,0.11,0.015,0.0,0.0,0.0,5.45
0.0,0.0,0.0,0.0,0.0,0.0,1.765,0.0,1.82,0.0,0.15,0.0,0.15,0.956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.56
0.0,0.0,0.0,0.0,0.0,0.0,0.552,0.0,1.35,0.65,0.55,0.0,0.0,0.345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.22
0.0,0.0,0.0,0.0,0.0,0.0,0.78,0.62,1.35,0.0,0.84,0.0,0.51,0.0,0.21,0.62,0.0,0.0,0.0,0.003,0.0,0.0,0.0,0.0,7.58
0.0,0.0,0.0,0.0,0.0,0.0,1.015,0.0,0.78,0.0,0.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015,0.0,0.0,0.0,2.33
0.0,0.0,0.0,0.0,0.0,0.0,1.23,0.0,0.85,0.855,1.02,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,2.01
0.0,0.0,0.0,0.15,0.0,0.0,1.73,0.51,1.48,0.0,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.25
0.0,0.24,0.0,0.0,0.0,0.0,0.11,0.63,0.15,0.11,0.65,0.0,0.0,0.12,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.65
0.11,0.0,0.0,0.0,0.0,0.0,0.3,0.32,0.0,0.0,0.0,0.0,0.2,0.0,0.23,0.0,0.007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.41
0.0,0.15,0.0,0.0,0.32,0.0,0.26,0.15,0.0,0.1,0.2,0.0,0.0,0.33,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.33
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32,0.15,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
0.0,0.0,0.0,0.0,0.0,0.63,0.32,0.1,0.32,0.0,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.15,0.0,0.0,0.0,1.85
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.11,0.32,0.0,0.0,0.32,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.62
0.032,0.0,0.0,0.0,0.0,0.0,0.21,0.33,0.14,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.08
0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.1,0.0,0.0,0.41,0.1,0.0,0.0,0.15,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.66
0.0,0.11,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.32,0.0,0.0,0.002,0.0,0.0,0.0,0.0,0.0,0.0,2.32
0.15,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.32,0.0,0.0,0.0,0.0,0.0,2.15
0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.52,0.1,0.0,0.11,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.05,0.0,2.01
0.0,0.0,0.0,0.45,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52,0.0,0.0,0.0,2.88
0.0,0.0,0.0,0.0,1.21,0.0,0.0,0.42,0.07,0.0,0.0,0.156,0.015,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6
0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.41,0.0,0.0,0.61,0.0,0.0,0.0,0.0,0.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.15
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.721,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.003,0.0,0.0,0.0,0.0,0.0,0.0,1.5
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26,0.5,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,2.14
0.62,0.0,0.0,0.0,0.0,0.51,0.15,0.3,0.0,0.0,0.21,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.45
0.0,0.0,0.0,0.15,0.5,0.12,0.51,0.0,0.0,0.0,0.1,0.0,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.52,0.0,0.0,0.0,3.25
0.0,0.32,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.78
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.04,0.0,0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.11
0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.36,0.0,0.5,0.0,0.521,0.1,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,4.89
0.0,0.0,0.0,0.0,0.84,0.0,0.51,0.0,0.21,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.21
0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.05,0.5,0.41,0.0,0.1,0.0,0.1,0.0,0.0,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.58
0.0,0.0,0.0,0.0,0.0,0.32,0.0,0.0,0.55,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.59
0.15,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.89
0.0,0.232,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.65
0.2,0.0,0.1,0.0,0.656,0.516,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.88
